ID,Date,Attack,Target Class,Attack Class,Country,Initial Access
8020,13/03/2021,Unknown,K Financial and insurance activities,CC,IL,N/A
8021,13/03/2021,Unknown,K Financial and insurance activities,CC,ZA,N/A
8022,13/03/2021,Malware,M Professional scientific and technical activities,CC,US,N/A
8023,14/03/2021,Unknown,V Fintech,CC,US,N/A
8024,14/03/2021,Unknown,C Manufacturing,CC,DE,N/A
8025,14/03/2021,Malware,X Individual,CC,>1,N/A
8026,15/03/2021,"CVE-2021-26855, CVE-2021-26857, CVE-2021-26858, 
CVE-2021-27065 Vulnerabilities",Y Multiple Industries,CE,UK,N/A
8027,15/03/2021,Malware,"O Public administration and defence, compulsory social security",CC,ES,N/A
8028,15/03/2021,Multiple vulnerabilities,Y Multiple Industries,CC,>1,N/A
8029,15/03/2021,Malware,P Education,CC,UK,N/A
8030,15/03/2021,Malware,D Electricity gas steam and air conditioning supply,CC,IN,N/A
8031,15/03/2021,DNS Hijacking,V Fintech,CC,TW,N/A
8032,15/03/2021,DNS Hijacking,V Fintech,CC,JP,N/A
8033,15/03/2021,Account Takeover,R Arts entertainment and recreation,CC,>1,N/A
8034,16/03/2021,Vulnerability,D Electricity gas steam and air conditioning supply,CC,NL/UK,N/A
8035,16/03/2021,Targeted Attack,J Information and communication,CE,>1,N/A
8036,16/03/2021,Malware,P Education,CC,US,N/A
8037,16/03/2021,DDoS,Y Multiple Industries,CC,>1,N/A
8038,16/03/2021,Malware,Y Multiple Industries,CC,US,N/A
8039,16/03/2021,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
8040,16/03/2021,Unknown,Q Human health and social work activities,CC,CZ,N/A
8041,16/03/2021,Unknown,X Individual,CC,>1,N/A
8042,17/03/2021,"CVE-2021-26855, CVE-2021-26857, CVE-2021-26858, 
CVE-2021-27065 Vulnerabilities","O Public administration and defence, compulsory social security",CE,CL,N/A
8043,17/03/2021,Business Email Compromise,"O Public administration and defence, compulsory social security",CC,US,N/A
8044,17/03/2021,Malware,Y Multiple Industries,CC,US,N/A
8045,17/03/2021,Defacement,"O Public administration and defence, compulsory social security",CW,PL,N/A
8046,17/03/2021,Unknown,P Education,CC,UK,N/A
8047,17/03/2021,Unknown,S Other service activities,CC,US,N/A
8048,17/03/2021,Unknown,J Information and communication,CC,UK,N/A
8049,17/03/2021,Account Takeover,K Financial and insurance activities,CC,HK,N/A
8050,17/03/2021,Malware,P Education,CC,UK,N/A
8051,18/03/2021,"CVE-2020-27930, CVE-2020-15999, CVE-2020-16009, CVE-2020-16010, CVE-2020-27950, CVE-2020-27932, CVE-2020-17087 Vulnerabilities",Y Multiple Industries,N/A,>1,N/A
8052,18/03/2021,Targeted Attack,Y Multiple Industries,CE,>1,N/A
8053,18/03/2021,Malware,X Individual,CC,US,N/A
8054,18/03/2021,Malware,X Individual,CC,>1,N/A
8055,18/03/2021,CVE-2021-22986 Vulnerability,Y Multiple Industries,CC,>1,N/A
8056,18/03/2021,Unknown,P Education,CC,AU,N/A
8057,18/03/2021,Targeted Attack,Y Multiple Industries,CE,>1,N/A
8058,18/03/2021,Account Takeover,Y Multiple Industries,CC,>1,N/A
8059,18/03/2021,Unknown,M Professional scientific and technical activities,CC,US,N/A
8060,18/03/2021,Account Takeover,Q Human health and social work activities,CC,NZ,N/A
8061,19/03/2021,Malware,C Manufacturing,CC,TW,N/A
8062,19/03/2021,Malware,X Individual,CC,>1,N/A
8063,19/03/2021,Account Takeover,X Individual,CC,>1,N/A
8064,19/03/2021,Account Takeover,X Individual,CC,UK,N/A
8065,19/03/2021,Unknown,M Professional scientific and technical activities,CC,US,N/A
8066,19/03/2021,Unknown,P Education,CC,US,N/A
8067,19/03/2021,Unknown,D Electricity gas steam and air conditioning supply,CC,BR,N/A
8068,19/03/2021,Account Takeover,Q Human health and social work activities,CC,US,N/A
8069,19/03/2021,Account Takeover,X Individual,CC,UK,N/A
8070,20/03/2021,Unknown,S Other service activities,CC,US,N/A
8071,20/03/2021,Account Takeover,"O Public administration and defence, compulsory social security",CC,US,N/A
8072,20/03/2021,Unknown,P Education,CC,US,N/A
8073,21/03/2021,"CVE-2021-26855, CVE-2021-26857, CVE-2021-26858, 
CVE-2021-27065 Vulnerabilities",Y Multiple Industries,CC,>1,N/A
8074,21/03/2021,Vulnerability,R Arts entertainment and recreation,CC,N/A,N/A
8075,21/03/2021,Unknown,"O Public administration and defence, compulsory social security",N/A,UK,N/A
8076,21/03/2021,Account Takeover,Q Human health and social work activities,CC,US,N/A
8077,22/03/2021,Malware,C Manufacturing,CC,US,N/A
8078,22/03/2021,Unknown,M Professional scientific and technical activities,H,IL,N/A
8079,22/03/2021,CVE-2020-11261 Vulnerability,X Individual,N/A,>1,N/A
8080,22/03/2021,CVE-2021-21087 vulnerability,Y Multiple Industries,CC,>1,N/A
8081,22/03/2021,Malicious Browser Extension,X Individual,CC,>1,N/A
8082,22/03/2021,Account Takeover,Y Multiple Industries,CC,>1,N/A
8083,22/03/2021,Unknown,H Transportation and storage,CC,CZ,N/A
8084,22/03/2021,Account Takeover,M Professional scientific and technical activities,CC,US,N/A
8085,22/03/2021,Malware,P Education,CC,US,N/A
8086,22/03/2021,Malware,N Administrative and support service activities,CC,US,N/A
8087,23/03/2021,Malware,C Manufacturing,CC,CA,N/A
8088,23/03/2021,Malware,K Financial and insurance activities,CC,US,N/A
8089,23/03/2021,Malware,M Professional scientific and technical activities,CC,US,N/A
8090,23/03/2021,Malware,G Wholesale and retail trade,CC,UK,N/A
8091,23/03/2021,Vulnerability,P Education,CC,US,N/A
8092,23/03/2021,Brute-Force,Y Multiple Industries,CC,>1,N/A
8093,23/03/2021,Account Takeover,Y Multiple Industries,CC,>1,N/A
8094,23/03/2021,Misconfiguration,M Professional scientific and technical activities,CC,US,N/A
8095,23/03/2021,Malware,Y Multiple Industries,CC,US,N/A
8096,23/03/2021,Malware,C Manufacturing,CC,US,N/A
8097,23/03/2021,Unknown,Q Human health and social work activities,CC,US,N/A
8098,23/03/2021,DDoS,Y Multiple Industries,CC,>1,N/A
8099,24/03/2021,Targeted Attack,X Individual,CE,CN,N/A
8100,24/03/2021,Brute-Force,Y Multiple Industries,CC,>1,N/A
8101,24/03/2021,Wordpress plugin vulnerability vulnerabilities,Y Multiple Industries,CC,>1,N/A
8102,24/03/2021,Unknown,M Professional scientific and technical activities,CC,FR,N/A
8103,24/03/2021,Unknown,M Professional scientific and technical activities,CC,US,N/A
8104,24/03/2021,Unknown,Q Human health and social work activities,CC,US,N/A
8105,24/03/2021,Unknown,P Education,CC,US,N/A
8106,24/03/2021,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
8107,24/03/2021,Malware,P Education,CC,US,N/A
8108,25/03/2021,Misconfiguration,N Administrative and support service activities,CC,US,N/A
8109,25/03/2021,Unknown,N Administrative and support service activities,CC,NL,N/A
8110,25/03/2021,Malware,M Professional scientific and technical activities,CC,US,N/A
8111,25/03/2021,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
8112,25/03/2021,Unknown,"O Public administration and defence, compulsory social security",CC,US,N/A
8113,26/03/2021,Targeted Attack,"O Public administration and defence, compulsory social security",CE,DE,N/A
8114,26/03/2021,Malware,X Individual,CC,>1,N/A
8115,26/03/2021,Malware,Y Multiple Industries,CC,>1,N/A
8116,26/03/2021,Malware,H Transportation and storage,CC,US,N/A
8117,26/03/2021,Malware,G Wholesale and retail trade,CC,US,N/A
8118,26/03/2021,Malware,C Manufacturing,CC,US,N/A
8119,26/03/2021,CVE-2021-1879 Vulnerability,Y Multiple Industries,N/A,>1,N/A
8120,26/03/2021,Unknown,P Education,CC,UK,N/A
8121,26/03/2021,Unknown,M Professional scientific and technical activities,CC,US,N/A
8122,27/03/2021,Malware,P Education,CC,UK,N/A
8123,27/03/2021,Malware,P Education,CC,US,N/A
8124,27/03/2021,Malware,Q Human health and social work activities,CC,FR,N/A
8125,27/03/2021,Malware,Q Human health and social work activities,CC,FR,N/A
8126,27/03/2021,Unknown,I Accommodation and food service activities,CC,TR,N/A
8127,27/03/2021,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
8128,28/03/2021,Malware,J Information and communication,CW,AU,N/A
8129,29/03/2021,Vulnerability,P Education,CC,US,N/A
8130,29/03/2021,Vulnerability,P Education,CC,US,N/A
8131,29/03/2021,Vulnerability,P Education,CC,US,N/A
8132,29/03/2021,Vulnerability,P Education,CC,US,N/A
8133,29/03/2021,DDoS,R Arts entertainment and recreation,CC,EU,N/A
8134,29/03/2021,Malware,Y Multiple Industries,CC,>1,N/A
8135,29/03/2021,Vulnerability,G Wholesale and retail trade,CC,SG,N/A
8136,30/03/2021,Targeted Attack,Q Human health and social work activities,CE,"US, IL",N/A
8137,30/03/2021,Misconfiguration,K Financial and insurance activities,CC,IN,N/A
8138,30/03/2021,Account Takeover,P Education,CC,US,N/A
8139,30/03/2021,>1,K Financial and insurance activities,CC,US,N/A
8140,30/03/2021,Unknown,P Education,CC,US,N/A
8141,30/03/2021,Malicious Wordpress plugin,Y Multiple Industries,CC,>1,N/A
8142,30/03/2021,Account Takeover,Z Unknown,CC,N/A,N/A
8143,30/03/2021,Account Takeover,Z Unknown,CC,N/A,N/A
8144,30/03/2021,Account Takeover,Z Unknown,CC,N/A,N/A
8145,30/03/2021,Unknown,Q Human health and social work activities,CC,DE,N/A
8146,30/03/2021,Malware,M Professional scientific and technical activities,CC,UK,N/A
8147,31/03/2021,Targeted Attack,X Individual,CE,>1,N/A
8148,31/03/2021,Malware,G Wholesale and retail trade,CC,IT,N/A
8149,31/03/2021,Malware,Y Multiple Industries,CC,>1,N/A
8150,31/03/2021,Unknown,X Individual,CC,>1,N/A
8151,31/03/2021,Malware,X Individual,CC,>1,N/A
8152,31/03/2021,Account Takeover,X Individual,CC,US,N/A
8153,31/03/2021,Account Takeover,K Financial and insurance activities,CC,ID,N/A
8154,31/03/2021,Malware,"O Public administration and defence, compulsory social security",CC,DE,N/A
8155,31/03/2021,Unknown,M Professional scientific and technical activities,CC,FR,N/A
8156,31/03/2021,Vulnerability,P Education,CC,US,N/A
8157,31/03/2021,Vulnerability,P Education,CC,US,N/A
8158,31/03/2021,Account Takeover,X Individual,CC,FR,N/A
8159,31/03/2021,Credential stuffing,G Wholesale and retail trade,CC,US,N/A
8160,01/04/2021,Malware,M Professional scientific and technical activities,CC,FR,N/A
8161,01/04/2021,Unknown,R Arts entertainment and recreation,CC,US,N/A
8162,01/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,IT,N/A
8163,01/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,IT,N/A
8164,01/04/2021,Malware,N Administrative and support service activities,CC,US,N/A
8165,01/04/2021,Malware,P Education,CC,US,N/A
8166,02/04/2021,"CVE-2018-13379, CVE-2020-12812, CVE-2019-5591 Vulnerabilities",Y Multiple Industries,CE,>1,N/A
8167,02/04/2021,Malware,C Manufacturing,CC,FR,N/A
8168,02/04/2021,Misconfiguration,Y Multiple Industries,CC,>1,N/A
8169,02/04/2021,Malicious Spam,Q Human health and social work activities,CC,US,N/A
8170,02/04/2021,Account Takeover,K Financial and insurance activities,CC,US,N/A
8171,02/04/2021,Account Takeover,N Administrative and support service activities,CC,US,N/A
8172,02/04/2021,Malware,Q Human health and social work activities,CC,US,N/A
8173,02/04/2021,Malware,G Wholesale and retail trade,CC,CA,N/A
8174,02/04/2021,Malware,N Administrative and support service activities,CC,RO,N/A
8175,02/04/2021,Vulnerability,P Education,CC,US,N/A
8176,03/04/2021,Malware,M Professional scientific and technical activities,CC,US,N/A
8177,03/04/2021,Malware,P Education,CC,IE,N/A
8178,04/04/2021,Malware,Q Human health and social work activities,CC,US,N/A
8179,04/04/2021,Malware,Q Human health and social work activities,CC,US,N/A
8180,05/04/2021,Unknown,S Other service activities,CC,UK,N/A
8181,05/04/2021,Targeted Attack,Y Multiple Industries,CE,VN,N/A
8182,05/04/2021,Malware,X Individual,CC,>1,N/A
8183,05/04/2021,Account Takeover,N Administrative and support service activities,CC,US,N/A
8184,05/04/2021,Vulnerability,Q Human health and social work activities,CC,US,N/A
8185,05/04/2021,Account Takeover,Q Human health and social work activities,CC,US,N/A
8186,06/04/2021,Unknown,U Activities of extraterritorial organizations and bodies,N/A,EU,N/A
8187,06/04/2021,Unknown,K Financial and insurance activities,CC,US,N/A
8188,06/04/2021,"CVE-2020-6287, CVE-2020-6207,
CVE-2018-2380,
CVE-2016-95,
CVE-2016-3976, 
CVE-2010-5326 vulnerabilities",Y Multiple Industries,CC,>1,N/A
8189,06/04/2021,Malware,P Education,CC,IE,N/A
8190,06/04/2021,Malware,X Individual,CC,DE,N/A
8191,06/04/2021,Fake Social Networks Accounts,"O Public administration and defence, compulsory social security",CW,IR,N/A
8192,06/04/2021,Malware,Y Multiple Industries,CC,BR,N/A
8193,06/04/2021,Account Takeover,N Administrative and support service activities,CC,SG,N/A
8194,06/04/2021,Targeted Attack,X Individual,CE,PS,N/A
8195,06/04/2021,Malware,Y Multiple Industries,CC,>1,N/A
8196,06/04/2021,Targeted Attack,"O Public administration and defence, compulsory social security",CE,GE,N/A
8197,06/04/2021,Malware,M Professional scientific and technical activities,CC,US,N/A
8198,06/04/2021,Unknown,"O Public administration and defence, compulsory social security",CC,US,N/A
8199,06/04/2021,Vulnerability,Q Human health and social work activities,CC,US,N/A
8200,07/04/2021,Malware,Y Multiple Industries,CC,>1,N/A
8201,07/04/2021,Malicious Script Injection,Y Multiple Industries,CC,>1,N/A
8202,07/04/2021,Malware,X Individual,CC,>1,N/A
8203,07/04/2021,Malware,X Individual,CC,>1,N/A
8204,07/04/2021,Malware,K Financial and insurance activities,CC,KR,N/A
8205,07/04/2021,Malware,X Individual,CC,>1,N/A
8206,07/04/2021,Malware,N Administrative and support service activities,CC,UK,N/A
8207,07/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,CZ,N/A
8208,07/04/2021,Malware,G Wholesale and retail trade,CC,AT,N/A
8209,07/04/2021,Unknown,J Information and communication,CC,US,N/A
8210,07/04/2021,Malware,P Education,CC,US,N/A
8211,07/04/2021,Unknown,"O Public administration and defence, compulsory social security",CC,FR,N/A
8212,08/04/2021,Targeted Attack,H Transportation and storage,CC,ZA,N/A
8213,08/04/2021,Account Takeover,Y Multiple Industries,CC,>1,N/A
8214,08/04/2021,Unknown,S Other service activities,CC,N/A,N/A
8215,08/04/2021,Malicious Spam,X Individual,CC,>1,N/A
8216,08/04/2021,Unknown,Q Human health and social work activities,N/A,US,N/A
8217,08/04/2021,Malicious Script Injection,N Administrative and support service activities,CC,US,N/A
8218,08/04/2021,Malware,P Education,CC,US,N/A
8219,08/04/2021,Malware,M Professional scientific and technical activities,CC,IT,N/A
8220,08/04/2021,Multiple vulnerabilities,Y Multiple Industries,CC,>1,N/A
8221,08/04/2021,Malware,X Individual,CC,IN,N/A
8222,08/04/2021,Malware,Q Human health and social work activities,CC,FR,N/A
8223,08/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,US,N/A
8224,08/04/2021,Account Takeover,Q Human health and social work activities,CC,US,N/A
8225,09/04/2021,Account Takeover,Y Multiple Industries,CC,>1,N/A
8226,09/04/2021,Malware,X Individual,CC,US,N/A
8227,09/04/2021,Vulnerability,K Financial and insurance activities,CC,US,N/A
8228,09/04/2021,Malware,X Individual,CC,>1,N/A
8229,09/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,FR,N/A
8230,09/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,FR,N/A
8231,09/04/2021,Vulnerability,"O Public administration and defence, compulsory social security",CC,CA,N/A
8232,09/04/2021,Unknown,M Professional scientific and technical activities,CC,SG,N/A
8233,09/04/2021,Malware,L Real estate activities,CC,IN,N/A
8234,09/04/2021,Malware,P Education,CC,CH,N/A
8235,09/04/2021,Malware,S Other service activities,CC,US,N/A
8236,10/04/2021,,,,,N/A
8237,11/04/2021,Misconfiguration,K Financial and insurance activities,CC,IN,N/A
8238,11/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,FR,N/A
8239,11/04/2021,Malware,Q Human health and social work activities,CC,IT,N/A
8240,11/04/2021,Malware,G Wholesale and retail trade,CC,IT,N/A
8241,11/04/2021,Malware,P Education,CC,US,N/A
8242,12/04/2021,Malware,H Transportation and storage,CC,NL,N/A
8243,12/04/2021,Vulnerability,N Administrative and support service activities,CC,US,N/A
8244,12/04/2021,Fake Social Nettworks Accounts,X Individual,CW,IL,N/A
8245,12/04/2021,Unknown,C Manufacturing,CC,FR,N/A
8246,12/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,IT,N/A
8247,13/04/2021,Malware,Y Multiple Industries,CC,>,N/A
8248,13/04/2021,Account Takeover,Z Unknown,CC,N/A,N/A
8249,13/04/2021,"CVE-2021-26855, CVE-2021-26857, CVE-2021-26858, 
CVE-2021-27065 Vulnerabilities",Y Multiple Industries,CC,>1,N/A
8250,13/04/2021,CVE-2021-21206 and CVE-2021-21220 vulnerabilities.,Y Multiple Industries,N/A,N/A,N/A
8251,13/04/2021,Vulnerability,Y Multiple Industries,CC,>1,N/A
8252,13/04/2021,Cloud Misconfiguration,M Professional scientific and technical activities,CC,US,N/A
8253,13/04/2021,Malware,X Individual,CC,>1,N/A
8254,13/04/2021,Malware,R Arts entertainment and recreation,CC,AU,N/A
8255,13/04/2021,Unknown,M Professional scientific and technical activities,CC,FR,N/A
8256,13/04/2021,Malware,P Education,CC,UK,N/A
8257,13/04/2021,Malware,"O Public administration and defence, compulsory social security",CC,BE,N/A
8258,13/04/2021,Account Takeover,Q Human health and social work activities,CC,US,N/A
