ID,Date,Attack,Target Class,Attack Class,Alpha 2,Initial Access,Event,WCCI Rank,Country,WCI Score
8487,13/5/21,Malware,C Manufacturing,CC,US,,,4.0,United States,25.01
8490,14/5/21,Malware,C Manufacturing,CC,JP,,,93.0,Japan,0.11
8493,14/5/21,Malware,M Professional scientific and technical activities,CC,AR,,,83.0,Argentina,0.14
8494,14/5/21,Malware,G Wholesale and retail trade,CC,DE,,,18.0,Germany,2.17
8495,15/5/21,Malware,K Financial and insurance activities,CC,FR,,,29.0,France,1.17
8496,16/5/21,Misconfiguration,V Fintech,CC,VN,,,22.0,Vietnam,1.59
8498,16/5/21,Malware,K Financial and insurance activities,CC,FR,,,29.0,France,1.17
8500,17/5/21,Vulnerability,K Financial and insurance activities,CC,CA,,,25.0,Canada,1.34
8501,17/5/21,Unknown,C Manufacturing,CC,LU,,,87.0,Luxembourg,0.13
8503,17/5/21,Account Takeover,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8505,18/5/21,Malware,Q Human health and social work activities,CC,AU,,,34.0,Australia,0.95
8506,18/5/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8509,18/5/21,Unknown,V Fintech,CC,TR,,,28.0,Turkey,1.22
8510,18/5/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8511,18/5/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8512,18/5/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8513,18/5/21,Unknown,"O Public administration and defence, compulsory social security",CC,CZ,,,40.0,Czech Republic,0.59
8516,19/5/21,Malware,C Manufacturing,CC,US,,,4.0,United States,25.01
8517,19/5/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8518,19/5/21,Unknown,K Financial and insurance activities,CC,FR,,,29.0,France,1.17
8520,20/5/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8521,20/5/21,Account Takeover,L Real estate activities,CC,AU,,,34.0,Australia,0.95
8525,20/5/21,Malware,C Manufacturing,CC,US,,,4.0,United States,25.01
8526,20/5/21,Malware,P,CC,US,,,4.0,United States,25.01
8527,21/5/21,Targeted Attack,"O Public administration and defence, compulsory social security",CE,RU,,,1.0,Russia,58.39
8528,21/5/21,Unknown,R Arts entertainment and recreation,CC,JP,,,93.0,Japan,0.11
8529,21/5/21,Malware,C Manufacturing,CC,US,,,4.0,United States,25.01
8530,21/5/21,DDoS,R Arts entertainment and recreation,CC,FR,,,29.0,France,1.17
8531,21/5/21,DDoS,R Arts entertainment and recreation,CC,FR,,,29.0,France,1.17
8532,21/5/21,Account Takeover,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8533,22/5/21,Unknown,"O Public administration and defence, compulsory social security",CC,ID,,,29.0,Indonesia,1.17
8534,22/5/21,Unknown,P Education,CC,FR,,,29.0,France,1.17
8535,23/5/21,Malware,M Professional scientific and technical activities,CC,CH,,,41.0,Switzerland,0.55
8536,24/5/21,Unknown,R Arts entertainment and recreation,CC,IL,,,16.0,Israel,2.51
8538,24/5/21,Unknown,J Information and communication,CC,AU,,,34.0,Australia,0.95
8541,24/5/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8542,24/5/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8543,24/5/21,Unknown,N Administrative and support service activities,CC,FR,,,29.0,France,1.17
8544,25/5/21,Malware,Y Multiple Industries,CE,IL,,,16.0,Israel,2.51
8545,25/5/21,Unknown,"O Public administration and defence, compulsory social security",CE,JP,,,93.0,Japan,0.11
8546,25/5/21,Targeted Attack,"O Public administration and defence, compulsory social security",CE,BE,,,76.0,Belgium,0.18
8549,25/5/21,Unknown,G Wholesale and retail trade,CC,US,,,4.0,United States,25.01
8550,25/5/21,Account Takeover,P Education,CC,US,,,4.0,United States,25.01
8551,25/5/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8552,26/5/21,Malware,N Administrative and support service activities,CC,CA,,,25.0,Canada,1.34
8556,26/5/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8557,26/5/21,Unknown,G Wholesale and retail trade,CC,DE,,,18.0,Germany,2.17
8558,26/5/21,Malware,G Wholesale and retail trade,CC,AU,,,34.0,Australia,0.95
8560,27/5/21,Targeted Attack,X Individual,CE,CN,,,3.0,China,27.86
8561,27/5/21,Malware,R Arts entertainment and recreation,CC,MX,,,33.0,Mexico,0.98
8563,27/5/21,Pulse Secure vulnerability,Y Multiple Industries,CE,US,,,4.0,United States,25.01
8564,27/5/21,Malware,R Arts entertainment and recreation,CC,MX,,,33.0,Mexico,0.98
8565,27/5/21,"CVE-2018-13379, CVE-2020-12812, CVE-2019-5591 vulnerability","O Public administration and defence, compulsory social security",CE,US,,,4.0,United States,25.01
8566,27/5/21,Account Takeover,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8569,27/5/21,Unknown,Q Human health and social work activities,CC,SE,,,71.0,Sweden,0.21
8570,27/5/21,Account Takeover,X Individual,CC,CN,,,3.0,China,27.86
8571,27/5/21,Account Takeover,X Individual,CC,US,,,4.0,United States,25.01
8573,28/5/21,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8574,28/5/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8575,28/5/21,Misconfiguration,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8576,28/5/21,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8577,29/5/21,Account Takeover,X Individual,CC,US,,,4.0,United States,25.01
8578,29/5/21,Malware,"O Public administration and defence, compulsory social security",CC,IT,,,35.0,Italy,0.8
8579,30/5/21,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8580,31/5/21,Unknown,I Accommodation and food service activities,CC,NL,,,19.0,Netherlands,1.92
8581,1/6/21,Targeted Attack,"O Public administration and defence, compulsory social security",CE,KR,,,36.0,South Korea,0.79
8582,1/6/21,Malware,C Manufacturing,CC,US,,,4.0,United States,25.01
8585,1/6/21,Malware,M Professional scientific and technical activities,CC,IN,,,10.0,India,6.13
8586,1/6/21,Unknown,M Professional scientific and technical activities,H,RU,,,1.0,Russia,58.39
8587,1/6/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8588,1/6/21,Unknown,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
8589,1/6/21,Unknown,P Education,CC,US,,,4.0,United States,25.01
8591,1/6/21,Malware,I Accommodation and food service activities,CC,MX,,,33.0,Mexico,0.98
8592,1/6/21,Malware,N Administrative and support service activities,CC,DO,,,87.0,Dominican Republic,0.13
8593,2/6/21,Pulse Secure vulnerability,H Transportation and storage,CE,US,,,4.0,United States,25.01
8594,2/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8595,2/6/21,Targeted Attack,"O Public administration and defence, compulsory social security",CE,MM,,,43.0,Myanmar,0.51
8597,2/6/21,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8598,2/6/21,Account Takeover,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8601,3/6/21,Malware,H Transportation and storage,CC,US,,,4.0,United States,25.01
8603,3/6/21,Malware,J Information and communication,CC,US,,,4.0,United States,25.01
8604,3/6/21,Malware,M Professional scientific and technical activities,CC,US,,,4.0,United States,25.01
8606,3/6/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8607,3/6/21,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8608,3/6/21,Account Takeover,P Education,CC,US,,,4.0,United States,25.01
8609,4/6/21,Malware,M Professional scientific and technical activities,CC,JP,,,93.0,Japan,0.11
8611,4/6/21,Unknown,R Arts entertainment and recreation,CE,JP,,,93.0,Japan,0.11
8613,4/6/21,DDoS,K Financial and insurance activities,CC,DE,,,18.0,Germany,2.17
8615,4/6/21,Unknown,I Accommodation and food service activities,CC,NL,,,19.0,Netherlands,1.92
8616,4/6/21,Targeted Attack,Y Multiple Industries,CW,UA,,,2.0,Ukraine,36.44
8619,4/6/21,Unknown,C Manufacturing,CC,FR,,,29.0,France,1.17
8621,4/6/21,Account Takeover,N Administrative and support service activities,CC,US,,,4.0,United States,25.01
8622,4/6/21,Account Takeover,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8623,5/6/21,Account Takeover,X Individual,CC,IN,,,10.0,India,6.13
8624,5/6/21,Malware,C Manufacturing,CC,US,,,4.0,United States,25.01
8627,6/6/21,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8628,6/6/21,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8629,6/6/21,Malware,"O Public administration and defence, compulsory social security",CC,FR,,,29.0,France,1.17
8630,7/6/21,Malware,D Electricity gas steam and air conditioning supply,CC,US,,,4.0,United States,25.01
8631,7/6/21,Unknown,C Manufacturing,CC,US,,,4.0,United States,25.01
8633,7/6/21,Account Takeover,K Financial and insurance activities,CC,US,,,4.0,United States,25.01
8634,7/6/21,Business Email Compromise,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8635,7/6/21,Unknown,G Wholesale and retail trade,CC,DE,,,18.0,Germany,2.17
8636,7/6/21,Unknown,G Wholesale and retail trade,CC,FR,,,29.0,France,1.17
8640,8/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8641,8/6/21,Malware,N Administrative and support service activities,CC,US,,,4.0,United States,25.01
8644,9/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,ES,,,66.0,Spain,0.27
8647,9/6/21,Business Email Compromise,Y Multiple Industries,CC,US,,,4.0,United States,25.01
8650,9/6/21,Vulnerability,"O Public administration and defence, compulsory social security",CE,NL,,,19.0,Netherlands,1.92
8656,9/6/21,Unknown,P Education,CC,US,,,4.0,United States,25.01
8657,9/6/21,Account Takeover,S Other service activities,CC,US,,,4.0,United States,25.01
8658,9/6/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8659,9/6/21,Malware,N Administrative and support service activities,CC,US,,,4.0,United States,25.01
8660,9/6/21,Malware,"O Public administration and defence, compulsory social security",CC,BR,,,9.0,Brazil,8.93
8661,10/6/21,Account Takeover,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
8663,10/6/21,Malware,N Administrative and support service activities,CC,US,,,4.0,United States,25.01
8666,11/6/21,Unknown,C Manufacturing,CC,US,,,4.0,United States,25.01
8667,11/6/21,Unknown,I Accommodation and food service activities,CC,US,,,4.0,United States,25.01
8668,11/6/21,Account Takeover,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8669,11/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8673,11/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8674,11/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8675,11/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8676,12/6/21,Undisclosed vulnerabilities,"O Public administration and defence, compulsory social security",CC,IT,,,35.0,Italy,0.8
8677,12/6/21,Account Takeover,X Individual,CC,US,,,4.0,United States,25.01
8678,13/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8684,14/6/21,Malware,Q Human health and social work activities,CC,CA,,,25.0,Canada,1.34
8685,14/6/21,Unknown,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
8686,15/6/21,Targeted Attack,"O Public administration and defence, compulsory social security",CE,PL,,,17.0,Poland,2.22
8687,15/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8688,15/6/21,Unknown,P Education,CC,US,,,4.0,United States,25.01
8689,15/6/21,Malware,H Transportation and storage,CC,KR,,,36.0,South Korea,0.79
8690,15/6/21,Malware,C Manufacturing,CC,JP,,,93.0,Japan,0.11
8693,16/6/21,Targeted Attack,X Individual,CE,IR,,,11.0,Iran,4.78
8696,16/6/21,Malware,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8697,16/6/21,Unknown,P Education,CC,US,,,4.0,United States,25.01
8698,16/6/21,Malware,R Arts entertainment and recreation,CC,JP,,,93.0,Japan,0.11
8701,17/6/21,Misconfiguration,C Manufacturing,CC,US,,,4.0,United States,25.01
8705,17/6/21,Account Takeover,Y Multiple Industries,CC,US,,,4.0,United States,25.01
8706,17/6/21,Account Takeover,Y Multiple Industries,CC,US,,,4.0,United States,25.01
8708,17/6/21,Malware,M Professional scientific and technical activities,CC,US,,,4.0,United States,25.01
8709,18/6/21,VPN vulnerability,"O Public administration and defence, compulsory social security",CE,KR,,,36.0,South Korea,0.79
8711,18/6/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8712,18/6/21,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8713,18/6/21,Unknown,Q Human health and social work activities,CC,CA,,,25.0,Canada,1.34
8714,18/6/21,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8715,18/6/21,Unknown,N Administrative and support service activities,CC,US,,,4.0,United States,25.01
8716,18/6/21,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8719,19/6/21,Malware,R Arts entertainment and recreation,CC,US,,,4.0,United States,25.01
8720,20/6/21,Targeted Attack,C Manufacturing,CE,KR,,,36.0,South Korea,0.79
8722,21/6/21,Malware,"O Public administration and defence, compulsory social security",CC,BE,,,76.0,Belgium,0.18
8724,21/6/21,Malware,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8725,21/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,AR,,,83.0,Argentina,0.14
8726,21/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,AR,,,83.0,Argentina,0.14
8727,21/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,AR,,,83.0,Argentina,0.14
8728,21/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,AR,,,83.0,Argentina,0.14
8729,22/6/21,Malware,Q Human health and social work activities,CC,BR,,,9.0,Brazil,8.93
8730,22/6/21,Malware,Z Unknown,CC,IL,,,16.0,Israel,2.51
8731,22/6/21,Account Takeover,K Financial and insurance activities,CC,US,,,4.0,United States,25.01
8732,22/6/21,Fake websites/social network accounts,"O Public administration and defence, compulsory social security",CW,US,,,4.0,United States,25.01
8734,22/6/21,Unknown,N Administrative and support service activities,CC,US,,,4.0,United States,25.01
8737,23/6/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8738,23/6/21,Unknown,R Arts entertainment and recreation,CC,PK,,,44.0,Pakistan,0.51
8739,23/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,BR,,,9.0,Brazil,8.93
8740,23/6/21,Account Takeover,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8747,24/6/21,Misconfiguration,J Information and communication,CC,US,,,4.0,United States,25.01
8752,24/6/21,Defacement,P Education,CC,US,,,4.0,United States,25.01
8758,25/6/21,Unknown,M Professional scientific and technical activities,CC,US,,,4.0,United States,25.01
8759,25/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8760,25/6/21,Unknown,"O Public administration and defence, compulsory social security",CC,US,,,4.0,United States,25.01
8761,25/6/21,Malware,M Professional scientific and technical activities,CC,CA,,,25.0,Canada,1.34
8762,26/6/21,Malware,C Manufacturing,CC,US,,,4.0,United States,25.01
8763,26/6/21,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8764,26/6/21,Malware,M Professional scientific and technical activities,CC,CZ,,,40.0,Czech Republic,0.59
8767,28/6/21,Unknown,M Professional scientific and technical activities,CC,IL,,,16.0,Israel,2.51
8768,28/6/21,Malware,P Education,CC,US,,,4.0,United States,25.01
8770,28/6/21,Malware,"O Public administration and defence, compulsory social security",CC,IT,,,35.0,Italy,0.8
8771,28/6/21,Unknown,Q Human health and social work activities,CC,US,,,4.0,United States,25.01
8772,28/6/21,Malware,N Administrative and support service activities,CC,FR,,,29.0,France,1.17
